SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
TARAPUR,2026-06-02,18.82,19.77,39.7,19.76,-4.76,-52.59,-4.81,-15.0,"C1,C2,C3,C4,C5,C6,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",20
NDL,2026-06-02,2.49,2.6,5.18,2.57,-3.11,-51.93,-4.23,-6.39,"C1,C2,C3,C4,C5,C6,C8",7
VIRINCHI,2026-06-02,15.8,16.43,32.69,16.3,-3.07,-51.67,-3.83,-5.78,"C1,C2,C3,C4,C5,C6,C8",7
BSE,2026-06-02,3931.9,4066.6,7588.0,4031.9,-2.48,-48.18,-3.31,-8.37,"C2,C3,C5,C6,C7",5
DAVANGERE,2026-06-02,3.69,3.81,6.55,3.78,-2.38,-43.66,-3.15,-10.0,"C2,C3,C5,C6,C7",5
MANAKSIA,2026-06-02,58.4,60.11,97.79,59.7,-2.18,-40.28,-2.84,-6.12,"C2,C3,C5,C6,C7",5
MANUGRAPH,2026-06-02,14.38,15.57,25.3,14.75,-2.51,-43.16,-7.64,-8.29,"C2,C3,C5,C6,C7",5
MARATHON,2026-06-02,432.7,449.6,769.45,445.1,-2.79,-43.77,-3.76,-10.69,"C2,C3,C5,C6,C7",5
PPLPHARMA,2026-06-02,166.92,170.9,267.65,170.36,-2.02,-37.63,-2.33,-6.99,"C2,C3,C5,C6,C7",5
PWL,2026-06-02,96.79,101.26,161.99,99.75,-2.97,-40.25,-4.41,-12.79,"C2,C3,C5,C6,C7",5
RHIM,2026-06-02,344.65,365.2,547.9,353.95,-2.63,-37.1,-5.63,-14.51,"C2,C3,C5,C6,C7",5
XELPMOC,2026-06-02,94.79,98.35,147.5,97.0,-2.28,-35.74,-3.62,-6.91,"C2,C3,C5,C6,C7",5
FORCEMOT,2026-06-02,17833.0,18904.0,26450.0,18851.0,-5.4,-32.58,-5.67,-11.78,"C1,C4,C8,C26",4
GRADIENTE,2026-06-02,3.4,3.57,5.11,3.57,-4.76,-33.46,-4.76,-26.09,"C1,C4,C8,C26",4
IITL,2026-06-02,141.28,146.93,284.0,145.0,-2.57,-50.25,-3.85,-13.29,"C2,C3,C5,C6",4
NIACL,2026-06-02,149.32,157.01,214.74,154.26,-3.2,-30.46,-4.9,-10.16,"C1,C4,C8",3
