SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
SIL,2026-09-16,16.52,17.6,28.74,17.5,-5.6,-42.52,-6.14,-13.51,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C48,C49,C50,C51,C52",49
UMESLTD,2026-09-16,4.08,4.53,7.28,4.48,-8.93,-43.96,-9.93,-19.69,"C1,C2,C3,C4,C5,C6,C7,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C24,C25,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C48,C49,C50,C51,C52",46
NAVKARCORP,2026-09-16,85.56,91.58,169.45,90.6,-5.56,-49.51,-6.57,-9.7,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",44
THACKER,2026-09-16,952.0,1000.0,1689.9,1000.0,-4.8,-43.67,-4.8,-6.3,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45,C46",22
AERONEU,2026-09-16,64.95,67.94,125.37,67.75,-4.13,-48.19,-4.4,-12.38,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",21
PREMIERENE,2026-09-16,899.0,945.0,1384.0,940.5,-4.41,-35.04,-4.87,-9.08,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27,C36,C45,C46,C47",19
RHETAN,2026-09-16,21.67,22.81,34.87,22.81,-5.0,-37.85,-5.0,-22.61,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27",15
PALREDTEC,2026-09-16,47.63,49.81,83.5,49.75,-4.26,-42.96,-4.38,-10.67,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
YATRA,2026-09-16,102.46,107.96,202.0,107.5,-4.69,-49.28,-5.09,-9.84,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
FAZE3Q,2026-09-16,447.2,467.85,747.95,465.0,-3.83,-40.21,-4.41,-10.07,"C1,C2,C3,C4,C5,C6,C7,C8",8
KIOCL,2026-09-16,326.85,340.8,634.55,339.35,-3.68,-48.49,-4.09,-13.33,"C1,C2,C3,C4,C5,C6,C7,C8",8
LINC,2026-09-16,90.37,95.02,168.0,94.0,-3.86,-46.21,-4.89,-8.08,"C1,C2,C3,C4,C5,C6,C7,C8",8
MALUPAPER,2026-09-16,31.66,32.96,50.68,32.92,-3.83,-37.53,-3.94,-8.47,"C1,C2,C3,C4,C5,C6,C7,C8",8
ZUARIIND,2026-09-16,254.85,265.3,416.0,264.25,-3.56,-38.74,-3.94,-8.48,"C1,C2,C3,C4,C5,C6,C7,C8",8
AVONMORE,2026-09-16,13.06,13.79,27.32,13.54,-3.55,-52.2,-5.29,-7.11,"C1,C2,C3,C4,C5,C6,C8",7
RAJSREESUG,2026-09-16,31.24,32.82,64.0,32.4,-3.58,-51.19,-4.81,-11.98,"C1,C2,C3,C4,C5,C6,C8",7
AIRAN,2026-09-16,15.72,16.45,37.3,16.21,-3.02,-57.86,-4.44,-8.34,"C1,C2,C4,C5,C8",5
BALUFORGE,2026-09-16,483.25,498.2,817.9,494.0,-2.18,-40.92,-3.0,-10.78,"C2,C3,C5,C6,C7",5
EXICOM,2026-09-16,162.72,168.43,275.71,167.0,-2.56,-40.98,-3.39,-10.42,"C2,C3,C5,C6,C7",5
HEIDELBERG,2026-09-16,141.2,145.97,242.78,145.1,-2.69,-41.84,-3.27,-11.6,"C2,C3,C5,C6,C7",5
ICEMAKE,2026-09-16,671.8,695.55,1088.75,691.25,-2.81,-38.3,-3.41,-8.02,"C2,C3,C5,C6,C7",5
INDBANK,2026-09-16,25.68,26.71,48.05,26.4,-2.73,-46.56,-3.86,-7.26,"C2,C3,C5,C6,C7",5
MODINATUR,2026-09-16,326.0,338.0,524.8,335.1,-2.72,-37.88,-3.55,-7.81,"C2,C3,C5,C6,C7",5
NITCO,2026-09-16,85.17,88.24,163.95,87.15,-2.27,-48.05,-3.48,-8.87,"C2,C3,C5,C6,C7",5
RUCHINFRA,2026-09-16,5.22,5.41,12.45,5.4,-3.33,-58.07,-3.51,-7.28,"C1,C2,C4,C5,C8",5
TDPOWERSYS,2026-09-16,696.0,725.5,1597.7,720.1,-3.35,-56.44,-4.07,-9.47,"C1,C2,C4,C5,C8",5
VIMTALABS,2026-09-16,598.45,616.0,1178.0,613.0,-2.37,-49.2,-2.85,-4.37,"C2,C3,C5,C6,C7",5
AMNPLST,2026-09-16,160.4,165.52,336.9,164.0,-2.2,-52.39,-3.09,-4.42,"C2,C3,C5,C6",4
RAMAPHO,2026-09-16,115.18,118.86,247.0,118.51,-2.81,-53.37,-3.1,-7.66,"C2,C3,C5,C6",4
SAMBANDAM,2026-09-16,106.27,111.65,161.9,111.0,-4.26,-34.36,-4.82,-9.94,"C1,C4,C8,C26",4
WSI,2026-09-16,56.04,59.92,123.01,57.61,-2.73,-54.44,-6.48,-6.21,"C2,C3,C5,C6",4
EMSLIMITED,2026-09-16,362.25,373.95,889.0,371.05,-2.37,-59.25,-3.13,-4.27,"C2,C5",2
