SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
IRFC,2026-06-24,92.5,98.67,156.8,97.51,-5.14,-41.01,-6.25,-7.91,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
GICL,2026-06-24,20.1,21.92,43.93,21.22,-5.28,-54.25,-8.3,-12.42,"C1,C2,C3,C4,C5,C6,C8,C22,C23,C24,C25,C26",12
SALASAR,2026-06-24,6.44,7.0,14.26,6.9,-6.67,-54.84,-8.0,-10.18,"C1,C2,C3,C4,C5,C6,C8,C22,C23,C24,C25,C26",12
CSBBANK,2026-06-24,343.75,356.55,574.4,355.1,-3.2,-40.15,-3.59,-6.51,"C1,C2,C3,C4,C5,C6,C7,C8",8
AKSHAR,2026-06-24,0.43,0.45,0.76,0.44,-2.27,-43.42,-4.44,-4.44,"C2,C3,C5,C6,C7",5
EASEMYTRIP,2026-06-24,7.54,7.85,18.25,7.78,-3.08,-58.68,-3.95,-9.05,"C1,C2,C4,C5,C8",5
JWL,2026-06-24,267.6,275.45,524.35,274.0,-2.34,-48.97,-2.85,-4.21,"C2,C3,C5,C6,C7",5
GUJGASLTD,2026-06-24,352.85,369.3,517.9,368.1,-4.14,-31.87,-4.45,-11.19,"C1,C4,C8,C26",4
KAMOPAINTS,2026-06-24,5.08,5.27,10.76,5.2,-2.31,-52.79,-3.61,-3.61,"C2,C3,C5,C6",4
BLBLIMITED,2026-06-24,14.87,15.49,22.49,15.46,-3.82,-33.88,-4.0,-7.12,"C1,C4,C8",3
AJOONI,2026-06-24,3.56,3.68,8.55,3.65,-2.47,-58.36,-3.26,-6.56,"C2,C5",2
