SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
GRADIENTE,2026-06-10,2.52,2.65,5.11,2.65,-4.91,-50.68,-4.91,-21.98,"C1,C2,C3,C4,C5,C6,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",20
GRPLTD,2026-06-10,1667.1,1739.8,3534.65,1725.0,-3.36,-52.84,-4.18,-8.96,"C1,C2,C3,C4,C5,C6,C8",7
ANANTRAJ,2026-06-10,519.35,540.75,947.9,531.5,-2.29,-45.21,-3.96,-5.23,"C2,C3,C5,C6,C7",5
BCG,2026-06-10,10.3,10.73,17.7,10.57,-2.55,-41.81,-4.01,-6.7,"C2,C3,C5,C6,C7",5
HDFCSILVER,2026-06-10,220.26,232.11,359.0,224.87,-2.05,-38.65,-5.11,-10.74,"C2,C3,C5,C6,C7",5
PALASHSECU,2026-06-10,92.57,95.97,171.0,95.4,-2.97,-45.87,-3.54,-6.69,"C2,C3,C5,C6,C7",5
RESPONIND,2026-06-10,164.99,171.41,271.5,169.0,-2.37,-39.23,-3.75,-14.26,"C2,C3,C5,C6,C7",5
SHREERAMA,2026-06-10,41.0,43.38,71.99,42.06,-2.52,-43.05,-5.49,-7.34,"C2,C3,C5,C6,C7",5
SIGNATURE,2026-06-10,779.0,806.8,1414.8,801.0,-2.75,-44.94,-3.45,-4.85,"C2,C3,C5,C6,C7",5
SIL,2026-06-10,14.91,15.55,28.74,15.3,-2.55,-48.12,-4.12,-6.87,"C2,C3,C5,C6,C7",5
SILVERADD,2026-06-10,222.01,233.66,390.0,226.65,-2.05,-43.07,-4.99,-10.83,"C2,C3,C5,C6,C7",5
SILVERBEES,2026-06-10,220.59,231.9,360.0,225.2,-2.05,-38.72,-4.88,-10.62,"C2,C3,C5,C6,C7",5
SILVERBND,2026-06-10,231.27,243.29,389.0,236.0,-2.0,-40.55,-4.94,-10.44,"C2,C3,C5,C6,C7",5
SPLIL,2026-06-10,28.72,30.15,68.0,29.63,-3.07,-57.76,-4.74,-5.65,"C1,C2,C4,C5,C8",5
TATAELXSI,2026-06-10,4092.2,4257.2,6840.0,4205.0,-2.68,-40.17,-3.88,-5.86,"C2,C3,C5,C6,C7",5
TTL,2026-06-10,7.0,7.53,16.69,7.25,-3.45,-58.06,-7.04,-4.37,"C1,C2,C4,C5,C8",5
ADVENTHTL,2026-06-10,124.73,130.44,263.3,127.5,-2.17,-52.63,-4.38,-7.92,"C2,C3,C5,C6",4
FAIRCHEMOR,2026-06-10,572.55,588.1,1233.4,585.0,-2.13,-53.58,-2.64,-4.78,"C2,C3,C5,C6",4
RGL,2026-06-10,96.14,100.07,207.4,98.51,-2.41,-53.65,-3.93,-6.78,"C2,C3,C5,C6",4
ALPHAGEO,2026-06-10,195.71,202.36,479.9,201.1,-2.68,-59.22,-3.29,-4.32,"C2,C5",2
NDTV,2026-06-10,78.35,81.91,177.95,80.14,-2.23,-55.97,-4.35,-4.39,"C2,C5",2
