SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
JMFINANCIL,2026-06-01,118.75,130.36,199.8,127.78,-7.07,-40.57,-8.91,-7.93,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C48,C49,C50,C51,C52",49
KMEW,2026-06-01,1734.3,1918.3,3758.5,1902.0,-8.82,-53.86,-9.59,-16.12,"C1,C2,C3,C4,C5,C6,C10,C11,C12,C13,C17,C18,C19,C22,C24,C25,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",39
PIGL,2026-06-01,90.18,108.3,155.47,98.27,-8.23,-42.0,-16.73,-11.97,"C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C48,C49,C50,C51,C52",36
ALPHAGEO,2026-06-01,202.13,221.18,479.9,219.3,-7.83,-57.88,-8.61,-8.31,"C1,C2,C4,C5,C8,C10,C11,C17,C18,C22,C23,C24,C25,C26,C28,C29,C30,C31,C33,C34,C35,C36,C37,C38,C39,C40,C42,C43,C44,C45,C48,C49,C50",33
NITIRAJ,2026-06-01,174.91,194.24,421.6,188.0,-6.96,-58.51,-9.95,-10.17,"C1,C2,C4,C5,C8,C10,C11,C17,C18,C22,C23,C24,C25,C26,C28,C29,C30,C31,C33,C34,C35,C36,C37,C38,C39,C40,C42,C43,C44,C45,C48,C49,C50",33
INOXWIND,2026-06-01,83.84,93.02,201.0,92.44,-9.3,-58.29,-9.87,-11.1,"C1,C2,C10,C11,C17,C18,C24,C28,C29,C30,C31,C33,C34,C35,C36,C37,C38,C39,C40,C42,C43,C44,C45,C48,C49,C50",26
MACPOWER,2026-06-01,914.75,969.8,1532.5,961.2,-4.83,-40.31,-5.68,-18.62,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45,C46",22
NUCLEUS,2026-06-01,726.25,763.95,1378.0,760.0,-4.44,-47.3,-4.93,-10.42,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",21
SANDESH,2026-06-01,935.0,1015.4,1720.0,996.0,-6.12,-45.64,-7.92,-6.13,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",21
INFOMEDIA,2026-06-01,5.31,6.01,9.54,5.61,-5.35,-44.34,-11.65,-11.35,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
