SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
SUNTECK,2026-07-22,290.7,315.0,545.0,309.75,-6.15,-46.66,-7.71,-7.27,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",44
OSWALPUMPS,2026-07-22,356.35,390.75,888.4,384.6,-7.35,-59.89,-8.8,-12.19,"C1,C2,C4,C5,C8,C10,C11,C17,C18,C22,C23,C24,C25,C26,C28,C29,C30,C31,C33,C34,C35,C36,C37,C38,C39,C40,C42,C43,C44,C45,C48,C49,C50",33
GALLANTT,2026-07-22,562.3,591.0,948.0,589.15,-4.56,-40.69,-4.86,-18.38,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45,C46",22
MHRIL,2026-07-22,211.7,227.97,389.65,222.75,-4.96,-45.67,-7.14,-6.3,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",21
OLAELEC,2026-07-22,36.67,38.72,88.59,38.52,-4.8,-58.61,-5.29,-9.79,"C1,C2,C4,C5,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",18
BAJAJHCARE,2026-07-22,323.3,369.35,745.0,344.8,-6.24,-56.6,-12.47,-11.07,"C1,C2,C4,C5,C8,C22,C23,C24,C25,C26",10
NDTV,2026-07-22,76.02,79.81,177.95,79.41,-4.27,-57.28,-4.75,-6.61,"C1,C2,C4,C5,C8,C22,C23,C24,C25,C26",10
CSBBANK,2026-07-22,345.3,370.0,574.4,357.55,-3.43,-39.89,-6.68,-5.58,"C1,C2,C3,C4,C5,C6,C7,C8",8
MBEL,2026-07-22,299.3,314.05,535.9,311.6,-3.95,-44.15,-4.7,-10.32,"C1,C2,C3,C4,C5,C6,C7,C8",8
PGEL,2026-07-22,575.4,610.15,1054.2,593.5,-3.05,-45.42,-5.7,-4.06,"C1,C2,C3,C4,C5,C6,C7,C8",8
