SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
HAPPSTMNDS,2026-09-01,362.7,406.95,773.7,394.2,-7.99,-53.12,-10.87,-18.41,"C1,C2,C3,C4,C5,C6,C8,C10,C11,C12,C13,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",42
MEDICO,2026-09-01,38.91,42.35,79.83,41.45,-6.13,-51.26,-8.12,-8.77,"C1,C2,C3,C4,C5,C6,C8,C10,C11,C12,C13,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",42
TAKE,2026-09-01,14.58,15.34,24.39,15.34,-4.95,-40.22,-4.95,-30.0,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45,C46",22
KERNEX,2026-09-01,1634.3,1735.9,2580.0,1712.7,-4.58,-36.66,-5.85,-15.52,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27,C36,C45,C46,C47",19
WEL,2026-09-01,80.84,89.82,200.0,89.82,-10.0,-59.58,-10.0,-42.78,"C1,C2,C10,C11,C24,C28,C29,C30,C31,C33,C34,C35,C36,C48,C49,C50",16
LATTEYS,2026-09-01,20.8,21.71,37.0,21.45,-3.03,-43.78,-4.19,-10.65,"C1,C2,C3,C4,C5,C6,C7,C8",8
SAMPANN,2026-09-01,24.59,26.05,43.44,25.5,-3.57,-43.39,-5.6,-5.24,"C1,C2,C3,C4,C5,C6,C7,C8",8
SHYAMTEL,2026-09-01,12.02,13.35,19.74,12.49,-3.76,-39.11,-9.96,-18.06,"C1,C2,C3,C4,C5,C6,C7,C8",8
THOMASCOTT,2026-09-01,261.8,271.4,459.8,270.0,-3.04,-43.06,-3.54,-8.57,"C1,C2,C3,C4,C5,C6,C7,C8",8
CENTRUM,2026-09-01,22.33,22.97,38.5,22.8,-2.06,-42.0,-2.79,-4.08,"C2,C3,C5,C6,C7",5
CORALFINAC,2026-09-01,32.21,33.01,58.8,33.0,-2.39,-45.22,-2.42,-6.72,"C2,C3,C5,C6,C7",5
FINKURVE,2026-09-01,67.76,72.23,134.9,69.27,-2.18,-49.77,-6.19,-11.22,"C2,C3,C5,C6,C7",5
INDIASHLTR,2026-09-01,628.9,650.0,1011.75,644.7,-2.45,-37.84,-3.25,-6.86,"C2,C3,C5,C6,C7",5
INOXGREEN,2026-09-01,160.29,166.87,279.0,164.76,-2.71,-42.55,-3.94,-10.12,"C2,C3,C5,C6,C7",5
MIDWESTLTD,2026-09-01,1058.3,1096.8,1859.9,1091.0,-3.0,-43.1,-3.51,-7.25,"C2,C3,C5,C6,C7",5
RAYMONDREL,2026-09-01,516.75,532.2,844.0,528.05,-2.14,-38.77,-2.9,-10.43,"C2,C3,C5,C6,C7",5
RMC,2026-09-01,232.45,240.35,372.0,239.05,-2.76,-37.51,-3.29,-9.9,"C2,C3,C5,C6,C7",5
ZOTA,2026-09-01,1028.1,1053.8,1740.0,1050.0,-2.09,-40.91,-2.44,-5.45,"C2,C3,C5,C6,C7",5
BHARATWIRE,2026-09-01,174.18,181.71,262.0,181.0,-3.77,-33.52,-4.14,-7.74,"C1,C4,C8",3
IVALUE,2026-09-01,236.35,247.7,340.0,245.2,-3.61,-30.49,-4.58,-17.59,"C1,C4,C8",3
