SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
ESSARSHPNG,2026-07-14,20.17,22.24,43.26,21.99,-8.28,-53.37,-9.31,-10.87,"C1,C2,C3,C4,C5,C6,C10,C11,C12,C13,C17,C18,C19,C22,C24,C25,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",39
WESTLIFE,2026-07-14,482.15,499.25,893.35,495.0,-2.6,-46.03,-3.43,-5.05,"C2,C3,C5,C6,C7",5
DJML,2026-07-14,100.95,111.8,152.99,105.99,-4.76,-34.02,-9.7,-16.3,"C1,C4,C8,C26",4
REMSONSIND,2026-07-14,76.15,78.54,157.0,78.25,-2.68,-51.5,-3.04,-10.93,"C2,C3,C5,C6",4
BANSALWIRE,2026-07-14,315.0,329.4,466.7,326.0,-3.37,-32.5,-4.37,-11.05,"C1,C4,C8",3
