SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
LAOPALA,2026-08-20,178.35,187.24,328.0,186.45,-4.34,-45.63,-4.75,-6.05,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",21
BTML,2026-08-20,7.92,8.72,13.95,8.5,-6.82,-43.23,-9.17,-9.59,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
KUANTUM,2026-08-20,74.99,78.7,139.8,77.8,-3.61,-46.36,-4.71,-11.86,"C1,C2,C3,C4,C5,C6,C7,C8",8
GVPIL,2026-08-20,666.7,685.0,1084.0,682.1,-2.26,-38.5,-2.67,-16.03,"C2,C3,C5,C6,C7",5
TARMAT,2026-08-20,51.31,52.78,82.44,52.5,-2.27,-37.76,-2.79,-6.86,"C2,C3,C5,C6,C7",5
UEL,2026-08-20,190.76,200.8,284.2,200.8,-5.0,-32.88,-5.0,-26.48,"C1,C4,C8,C26",4
SURAJLTD,2026-08-20,195.94,203.32,439.95,200.0,-2.03,-55.46,-3.63,-10.28,"C2,C5",2
