SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
ABMINTLLTD,2026-07-15,39.3,41.42,74.49,40.4,-2.72,-47.24,-5.12,-6.21,"C2,C3,C5,C6,C7",5
REFEX,2026-07-15,322.1,335.75,534.0,330.0,-2.39,-39.68,-4.07,-3.74,"C2,C3,C5,C6,C7",5
SUKHJITS,2026-07-15,164.76,171.06,278.4,168.5,-2.22,-40.82,-3.68,-5.29,"C2,C3,C5,C6,C7",5
TCC,2026-07-15,307.95,316.75,526.4,315.0,-2.24,-41.5,-2.78,-4.88,"C2,C3,C5,C6,C7",5
VARDMNPOLY,2026-07-15,6.26,6.59,13.74,6.41,-2.34,-54.44,-5.01,-4.72,"C2,C3,C5,C6",4
KALAMANDIR,2026-07-15,96.95,99.22,223.03,98.94,-2.01,-56.53,-2.29,-3.09,"C2,C5",2
ORCHASP,2026-07-15,1.76,1.84,4.08,1.8,-2.22,-56.86,-4.35,-2.76,"C2,C5",2
