SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
HINDWAREAP,2026-07-17,227.3,243.8,392.7,238.95,-4.88,-42.12,-6.77,-8.22,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
MAHEPC,2026-07-17,111.46,119.9,185.12,115.77,-3.72,-39.79,-7.04,-6.68,"C1,C2,C3,C4,C5,C6,C7,C8",8
PODDARMENT,2026-07-17,225.52,237.92,378.95,234.02,-3.63,-40.49,-5.21,-4.85,"C1,C2,C3,C4,C5,C6,C7,C8",8
ASIANTILES,2026-07-17,46.36,47.58,79.06,47.35,-2.09,-41.36,-2.56,-5.08,"C2,C3,C5,C6,C7",5
BPL,2026-07-17,55.28,57.28,109.59,56.56,-2.26,-49.56,-3.49,-4.84,"C2,C3,C5,C6,C7",5
DEN,2026-07-17,27.32,28.21,45.1,28.13,-2.88,-39.42,-3.15,-6.41,"C2,C3,C5,C6,C7",5
GTLINFRA,2026-07-17,1.24,1.27,2.17,1.27,-2.36,-42.86,-2.36,-6.77,"C2,C3,C5,C6,C7",5
HCC,2026-07-17,22.37,22.95,41.49,22.85,-2.1,-46.08,-2.53,-6.36,"C2,C3,C5,C6,C7",5
IRIS,2026-07-17,244.1,252.1,407.65,250.05,-2.38,-40.12,-3.17,-5.19,"C2,C3,C5,C6,C7",5
REFEX,2026-07-17,306.8,316.55,534.0,315.05,-2.62,-42.55,-3.08,-11.01,"C2,C3,C5,C6,C7",5
SAMHI,2026-07-17,165.1,169.56,254.5,169.0,-2.31,-35.13,-2.63,-4.61,"C2,C3,C5,C6,C7",5
UNIENTER,2026-07-17,103.45,108.78,171.62,106.13,-2.53,-39.72,-4.9,-4.2,"C2,C3,C5,C6,C7",5
WESTLIFE,2026-07-17,459.1,473.05,893.35,470.1,-2.34,-48.61,-2.95,-9.55,"C2,C3,C5,C6,C7",5
AAATECH,2026-07-17,89.4,94.11,136.0,93.3,-4.18,-34.26,-5.0,-6.18,"C1,C4,C8,C26",4
BSE,2026-07-17,3581.8,3685.0,7588.0,3680.0,-2.67,-52.8,-2.8,-6.03,"C2,C3,C5,C6",4
S&SPOWER,2026-07-17,317.7,333.9,479.0,331.0,-4.02,-33.67,-4.85,-13.79,"C1,C4,C8,C26",4
SASKEN,2026-07-17,1886.2,1974.4,2780.2,1970.0,-4.25,-32.16,-4.47,-8.25,"C1,C4,C8,C26",4
