SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
IONEXCHANG,2026-08-06,386.4,415.7,674.8,412.0,-6.21,-42.74,-7.05,-7.45,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C48,C49,C50,C51,C52",49
TARACHAND,2026-08-06,49.89,58.77,103.67,53.91,-7.46,-51.88,-15.11,-8.61,"C1,C2,C3,C4,C5,C6,C8,C10,C11,C12,C13,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",42
BLUESTARCO,2026-08-06,1571.0,1665.0,2417.0,1640.0,-4.21,-35.0,-5.65,-7.12,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27",15
ANUP,2026-08-06,1993.3,2214.0,3633.05,2065.0,-3.47,-45.13,-9.97,-7.49,"C1,C2,C3,C4,C5,C6,C7,C8",8
ROSSELLIND,2026-08-06,54.95,57.66,87.1,56.67,-3.04,-36.91,-4.7,-4.96,"C1,C2,C3,C4,C5,C6,C7,C8",8
ARENTERP,2026-08-06,37.82,39.12,62.99,38.67,-2.2,-39.96,-3.32,-6.62,"C2,C3,C5,C6,C7",5
LCCINFOTEC,2026-08-06,3.88,4.05,6.31,3.99,-2.76,-38.51,-4.2,-8.49,"C2,C3,C5,C6,C7",5
MANAKCOAT,2026-08-06,113.87,117.92,182.82,117.11,-2.77,-37.71,-3.43,-6.73,"C2,C3,C5,C6,C7",5
ELDEHSG,2026-08-06,718.95,774.6,1044.1,768.0,-6.39,-31.14,-7.18,-6.75,"C1,C4,C8,C26",4
SFL,2026-08-06,697.05,771.65,1058.7,735.0,-5.16,-34.16,-9.67,-10.21,"C1,C4,C8,C26",4
STYRENIX,2026-08-06,2279.0,2478.3,3498.0,2423.0,-5.94,-34.85,-8.04,-7.27,"C1,C4,C8,C26",4
NAHARPOLY,2026-08-06,240.25,273.8,367.32,265.1,-9.37,-34.59,-12.25,-11.38,C1,1
