SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
COCHINSHIP,2026-09-11,1381.0,1520.4,2545.0,1486.0,-7.07,-45.74,-9.17,-7.88,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",21
GODREJPROP,2026-09-11,1748.0,1872.0,2830.6,1836.0,-4.79,-38.25,-6.62,-11.81,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27,C36,C45,C46,C47",19
HEIDELBERG,2026-09-11,149.8,158.79,242.78,158.01,-5.2,-38.3,-5.66,-6.47,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27,C36,C45,C46,C47",19
PRINCEPIPE,2026-09-11,266.65,279.9,434.7,278.05,-4.1,-38.66,-4.73,-5.78,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27,C36,C45,C46,C47",19
CSLFINANCE,2026-09-11,220.98,241.04,380.2,237.68,-7.03,-41.88,-8.32,-12.23,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
ABREL,2026-09-11,1281.6,1337.4,2552.0,1323.1,-3.14,-49.78,-4.17,-6.7,"C1,C2,C3,C4,C5,C6,C7,C8",8
PIIND,2026-09-11,2259.0,2365.0,4330.0,2352.0,-3.95,-47.83,-4.48,-8.36,"C1,C2,C3,C4,C5,C6,C7,C8",8
TCIEXP,2026-09-11,514.6,535.4,849.3,532.35,-3.33,-39.41,-3.88,-6.93,"C1,C2,C3,C4,C5,C6,C7,C8",8
GLOBALVECT,2026-09-11,132.17,138.35,280.5,136.32,-3.04,-52.88,-4.47,-6.37,"C1,C2,C3,C4,C5,C6,C8",7
KIOCL,2026-09-11,355.9,367.9,634.55,365.0,-2.49,-43.91,-3.26,-6.86,"C2,C3,C5,C6,C7",5
MIDWESTLTD,2026-09-11,1016.4,1065.5,1859.9,1043.3,-2.58,-45.35,-4.61,-4.3,"C2,C3,C5,C6,C7",5
ORISSAMINE,2026-09-11,3955.2,4074.5,7364.0,4057.1,-2.51,-46.29,-2.93,-8.27,"C2,C3,C5,C6,C7",5
TRIVENI,2026-09-11,255.4,263.95,490.1,263.0,-2.89,-47.89,-3.24,-7.35,"C2,C3,C5,C6,C7",5
VINNY,2026-09-11,0.97,1.0,1.53,0.99,-2.02,-36.6,-3.0,-4.9,"C2,C3,C5,C6,C7",5
WHIRLPOOL,2026-09-11,762.35,795.65,1889.85,788.0,-3.26,-59.66,-4.19,-6.57,"C1,C2,C4,C5,C8",5
ANUP,2026-09-11,1664.3,1719.4,3633.05,1703.0,-2.27,-54.19,-3.2,-6.8,"C2,C3,C5,C6",4
GUJENERGY,2026-09-11,241.59,254.8,351.15,253.81,-4.81,-31.2,-5.18,-8.35,"C1,C4,C8,C26",4
RHETAN,2026-09-11,24.01,25.27,34.87,25.27,-4.99,-31.14,-4.99,-5.55,"C1,C4,C8,C26",4
SUPREMEIND,2026-09-11,3364.4,3510.0,4817.95,3470.1,-3.05,-30.17,-4.15,-3.18,"C1,C4,C8",3
AFCONS,2026-09-11,253.8,260.85,570.0,259.6,-2.23,-55.47,-2.7,-13.32,"C2,C5",2
WAAREEINDO,2026-09-11,251.95,258.25,561.95,257.5,-2.16,-55.17,-2.44,-7.37,"C2,C5",2
