SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
RKDL,2026-06-11,18.03,19.15,34.58,19.01,-5.16,-47.86,-5.85,-10.65,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",44
BANG,2026-06-11,33.67,37.25,64.01,36.8,-8.51,-47.4,-9.61,-11.3,"C1,C2,C3,C4,C5,C6,C7,C10,C11,C12,C13,C14,C17,C18,C19,C22,C24,C25,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",41
JAINREC,2026-06-11,305.25,337.95,593.95,335.15,-8.92,-48.61,-9.68,-14.66,"C1,C2,C3,C4,C5,C6,C7,C10,C11,C12,C13,C14,C17,C18,C19,C22,C24,C25,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",41
MARSONS,2026-06-11,111.09,119.91,175.4,118.6,-6.33,-36.66,-7.36,-15.54,"C1,C2,C3,C4,C5,C6,C7,C8,C11,C13,C16,C18,C21,C22,C23,C24,C25,C26,C30,C31,C32,C36,C39,C40,C41,C45,C46,C47",28
APCL,2026-06-11,104.56,116.44,175.0,116.0,-9.86,-40.25,-10.2,-12.58,"C1,C2,C3,C10,C11,C12,C13,C14,C15,C16,C24,C28,C29,C30,C31,C32,C33,C34,C35,C36,C48,C49,C50,C51,C52",25
EPIGRAL,2026-06-11,1063.4,1113.8,2114.0,1110.0,-4.2,-49.7,-4.53,-9.21,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",21
GRADIENTE,2026-06-11,2.4,2.52,5.11,2.52,-4.76,-53.03,-4.76,-21.82,"C1,C2,C3,C4,C5,C6,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",20
HUBTOWN,2026-06-11,180.45,189.16,365.7,187.98,-4.01,-50.66,-4.6,-10.93,"C1,C2,C3,C4,C5,C6,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",20
TVTODAY,2026-06-11,103.88,109.4,226.99,108.31,-4.09,-54.24,-5.05,-7.24,"C1,C2,C3,C4,C5,C6,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",20
DYNPRO,2026-06-11,232.4,246.25,424.4,244.0,-4.75,-45.24,-5.62,-8.95,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
SALASAR,2026-06-11,6.42,6.77,14.26,6.74,-4.75,-54.98,-5.17,-7.36,"C1,C2,C3,C4,C5,C6,C8,C22,C23,C24,C25,C26",12
NIITLTD,2026-06-11,85.05,93.52,204.2,90.0,-5.5,-58.35,-9.06,-8.98,"C1,C2,C4,C5,C8,C22,C23,C24,C25,C26",10
HEXATRADEX,2026-06-11,156.01,162.35,283.9,161.01,-3.11,-45.05,-3.91,-4.35,"C1,C2,C3,C4,C5,C6,C7,C8",8
IMAGICAA,2026-06-11,40.63,42.06,76.3,42.0,-3.26,-46.75,-3.4,-7.72,"C1,C2,C3,C4,C5,C6,C7,C8",8
ROSSARI,2026-06-11,488.65,510.4,841.0,505.2,-3.28,-41.9,-4.26,-7.22,"C1,C2,C3,C4,C5,C6,C7,C8",8
STCINDIA,2026-06-11,112.95,117.75,181.4,117.0,-3.46,-37.73,-4.08,-8.52,"C1,C2,C3,C4,C5,C6,C7,C8",8
20MICRONS,2026-06-11,178.88,184.98,283.93,184.0,-2.78,-37.0,-3.3,-5.53,"C2,C3,C5,C6,C7",5
