SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
LATENTVIEW,2026-07-01,264.25,279.9,517.5,279.05,-5.3,-48.94,-5.59,-11.74,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",44
BSOFT,2026-07-01,275.7,299.1,571.0,296.8,-7.11,-51.72,-7.82,-13.04,"C1,C2,C3,C4,C5,C6,C8,C10,C11,C12,C13,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",42
RSYSTEMS,2026-07-01,223.83,238.9,496.9,238.0,-5.95,-54.95,-6.31,-11.98,"C1,C2,C3,C4,C5,C6,C8,C10,C11,C12,C13,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",42
TATAELXSI,2026-07-01,3587.8,3980.4,6840.0,3952.2,-9.22,-47.55,-9.86,-12.82,"C1,C2,C3,C10,C11,C12,C13,C14,C17,C18,C19,C24,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",35
HCLTECH,2026-07-01,1034.2,1102.4,2012.2,1086.0,-4.77,-48.6,-6.19,-8.52,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26,C33,C34,C35,C36,C42,C43,C44,C45",21
AXISTECETF,2026-07-01,283.2,297.28,475.8,296.28,-4.41,-40.48,-4.74,-6.94,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
HDFCNIFIT,2026-07-01,27.53,28.85,46.65,28.8,-4.41,-40.99,-4.58,-6.74,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
ITBEES,2026-07-01,28.63,30.02,48.33,29.91,-4.28,-40.76,-4.63,-6.71,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
ITETF,2026-07-01,27.3,28.61,46.0,28.51,-4.24,-40.65,-4.58,-6.6,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
ITIETF,2026-07-01,28.64,30.05,49.05,29.9,-4.21,-41.61,-4.69,-6.74,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
SBIETFIT,2026-07-01,285.57,299.47,510.0,298.17,-4.23,-44.01,-4.64,-6.66,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
BFUTILITIE,2026-07-01,581.55,605.1,898.7,602.25,-3.44,-35.29,-3.89,-10.41,"C1,C2,C3,C4,C5,C6,C7,C8",8
IT,2026-07-01,28.62,30.05,48.48,29.7,-3.64,-40.97,-4.76,-6.62,"C1,C2,C3,C4,C5,C6,C7,C8",8
JINDALPOLY,2026-07-01,612.35,638.15,1026.45,632.0,-3.11,-40.34,-4.04,-8.55,"C1,C2,C3,C4,C5,C6,C7,C8",8
MFML,2026-07-01,21.05,23.33,36.99,21.83,-3.57,-43.09,-9.77,-7.72,"C1,C2,C3,C4,C5,C6,C7,C8",8
GOKULAGRO,2026-07-01,203.89,212.63,425.0,211.0,-3.37,-52.03,-4.11,-7.4,"C1,C2,C3,C4,C5,C6,C8",7
INFY,2026-07-01,985.3,1036.7,1982.8,1026.0,-3.97,-50.31,-4.96,-7.52,"C1,C2,C3,C4,C5,C6,C8",7
TCS,2026-07-01,1982.6,2097.9,4322.95,2055.0,-3.52,-54.14,-5.5,-6.82,"C1,C2,C3,C4,C5,C6,C8",7
