SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
PNCINFRA,2026-08-31,188.15,201.32,338.8,199.75,-5.81,-44.47,-6.54,-10.12,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C48,C49,C50,C51,C52",49
EMAMILTD,2026-08-31,364.0,401.45,653.35,398.5,-8.66,-44.29,-9.33,-10.65,"C1,C2,C3,C4,C5,C6,C7,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C24,C25,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C48,C49,C50,C51,C52",46
IFBAGRO,2026-08-31,899.2,959.2,1790.0,950.0,-5.35,-49.77,-6.26,-10.78,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",44
RHETAN,2026-08-31,19.11,21.94,34.87,20.4,-6.32,-45.2,-12.9,-13.25,"C1,C2,C3,C4,C5,C6,C7,C8,C10,C11,C12,C13,C14,C17,C18,C19,C22,C23,C24,C25,C26,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C48,C49,C50,C51,C52",44
GMRP&UI,2026-08-31,90.31,95.06,141.01,94.65,-4.59,-35.95,-5.0,-8.37,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27,C36,C45,C46,C47",19
VBL,2026-08-31,400.45,421.25,663.6,420.2,-4.7,-39.65,-4.94,-8.64,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27,C36,C45,C46,C47",19
EIHOTEL,2026-08-31,282.3,303.5,435.1,298.0,-5.27,-35.12,-6.99,-5.87,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27",15
REGAAL,2026-08-31,89.02,94.57,145.7,93.61,-4.9,-38.9,-5.87,-7.12,"C1,C2,C3,C4,C5,C6,C7,C8,C9,C22,C23,C24,C25,C26,C27",15
CONCORDBIO,2026-08-31,1446.1,1542.2,2451.7,1517.6,-4.71,-41.02,-6.23,-8.28,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
GRADIENTE,2026-08-31,2.59,2.7,5.11,2.7,-4.07,-49.32,-4.07,-10.69,"C1,C2,C3,C4,C5,C6,C7,C8,C22,C23,C24,C25,C26",13
