SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
APCL,2026-06-23,107.28,112.96,175.0,111.0,-3.35,-38.7,-5.03,-6.99,"C1,C2,C3,C4,C5,C6,C7,C8",8
JINDALPOLY,2026-06-23,639.25,669.6,1026.45,661.15,-3.31,-37.72,-4.53,-11.17,"C1,C2,C3,C4,C5,C6,C7,C8",8
ASHOKLEY,2026-06-23,151.46,157.19,254.4,155.53,-2.62,-40.46,-3.65,-4.44,"C2,C3,C5,C6,C7",5
OSWALGREEN,2026-06-23,22.84,23.8,53.1,23.62,-3.3,-56.99,-4.03,-6.01,"C1,C2,C4,C5,C8",5
RAMKY,2026-06-23,412.65,427.7,705.0,425.0,-2.91,-41.47,-3.52,-4.89,"C2,C3,C5,C6,C7",5
VCL,2026-06-23,1.21,1.25,2.02,1.24,-2.42,-40.1,-3.2,-9.02,"C2,C3,C5,C6,C7",5
VIKRAMSOLR,2026-06-23,190.27,198.16,407.95,195.01,-2.43,-53.36,-3.98,-9.05,"C2,C3,C5,C6",4
