SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
AERONEU,2026-09-08,74.13,77.28,125.37,77.0,-3.73,-40.87,-4.08,-4.92,"C1,C2,C3,C4,C5,C6,C7,C8",8
CAPILLARY,2026-09-08,460.55,473.8,798.95,472.0,-2.43,-42.36,-2.8,-6.35,"C2,C3,C5,C6,C7",5
EFCIL,2026-09-08,186.53,191.74,357.0,190.61,-2.14,-47.75,-2.72,-7.36,"C2,C3,C5,C6,C7",5
RUSTOMJEE,2026-09-08,357.55,366.9,697.0,366.0,-2.31,-48.7,-2.55,-4.92,"C2,C3,C5,C6,C7",5
SHAH,2026-09-08,3.36,3.46,5.88,3.44,-2.33,-42.86,-2.89,-8.45,"C2,C3,C5,C6,C7",5
AGROPHOS,2026-09-08,23.44,24.82,47.6,24.0,-2.33,-50.76,-5.56,-8.44,"C2,C3,C5,C6",4
ANUP,2026-09-08,1725.6,1770.6,3633.05,1766.0,-2.29,-52.5,-2.54,-4.67,"C2,C3,C5,C6",4
HMAAGRO,2026-09-08,20.01,20.66,41.69,20.59,-2.82,-52.0,-3.15,-4.35,"C2,C3,C5,C6",4
GLFL,2026-09-08,5.35,5.63,8.09,5.53,-3.25,-33.87,-4.97,-9.78,"C1,C4,C8",3
MTNL,2026-09-08,25.35,26.05,58.2,25.9,-2.12,-56.44,-2.69,-4.99,"C2,C5",2
IDBI,2026-09-08,81.11,90.75,118.38,89.25,-9.12,-31.48,-10.62,-11.89,C1,1
