SYMBOL,SIGNAL_DATE,SIGNAL_CLOSE,PREV_CLOSE,ATH_PRICE,MIN_5D_LOW,PCT_FROM_LOW,PCT_FROM_ATH,PCT_1D_CHANGE,CHG_5D,CONFIGS_MATCHED,CONFIG_COUNT
VIKRAMSOLR,2026-08-07,164.34,173.96,407.95,173.07,-5.04,-59.72,-5.53,-7.49,"C1,C2,C4,C5,C8,C10,C11,C17,C18,C22,C23,C24,C25,C26,C28,C29,C30,C31,C33,C34,C35,C36,C37,C38,C39,C40,C42,C43,C44,C45,C48,C49,C50",33
IXIGO,2026-08-07,176.25,202.67,339.15,192.7,-8.54,-48.03,-13.04,-10.81,"C1,C2,C3,C4,C5,C6,C7,C22,C24,C25",10
CROMPTON,2026-08-07,249.95,270.0,395.85,258.15,-3.18,-36.86,-7.43,-3.94,"C1,C2,C3,C4,C5,C6,C7,C8",8
ENIL,2026-08-07,102.08,106.51,182.7,106.0,-3.7,-44.13,-4.16,-5.48,"C1,C2,C3,C4,C5,C6,C7,C8",8
TIL,2026-08-07,232.1,252.5,404.0,239.55,-3.11,-42.55,-8.08,-8.04,"C1,C2,C3,C4,C5,C6,C7,C8",8
ALEMBICLTD,2026-08-07,84.75,86.66,137.66,86.5,-2.02,-38.44,-2.2,-7.0,"C2,C3,C5,C6,C7",5
BLUESTARCO,2026-08-07,1514.0,1571.0,2417.0,1549.4,-2.28,-37.36,-3.63,-9.95,"C2,C3,C5,C6,C7",5
IONEXCHANG,2026-08-07,371.6,386.4,674.8,382.0,-2.72,-44.93,-3.83,-11.67,"C2,C3,C5,C6,C7",5
JYOTICNC,2026-08-07,784.3,865.05,1407.95,806.5,-2.75,-44.29,-9.33,-3.01,"C2,C3,C5,C6,C7",5
LCCINFOTEC,2026-08-07,3.78,3.88,6.31,3.86,-2.07,-40.1,-2.58,-9.57,"C2,C3,C5,C6,C7",5
MARSONS,2026-08-07,103.97,107.82,175.4,106.9,-2.74,-40.72,-3.57,-5.52,"C2,C3,C5,C6,C7",5
RVHL,2026-08-07,43.51,45.36,71.36,44.4,-2.0,-39.03,-4.08,-3.16,"C2,C3,C5,C6,C7",5
SFL,2026-08-07,677.4,697.05,1058.7,693.0,-2.25,-36.02,-2.82,-13.57,"C2,C3,C5,C6,C7",5
TRANSRAILL,2026-08-07,473.4,490.95,855.8,487.1,-2.81,-44.68,-3.57,-5.88,"C2,C3,C5,C6,C7",5
ZENITHSTL,2026-08-07,5.35,5.65,10.0,5.48,-2.37,-46.5,-5.31,-3.43,"C2,C3,C5,C6,C7",5
ASALCBR,2026-08-07,732.9,767.25,1496.0,755.15,-2.95,-51.01,-4.48,-3.98,"C2,C3,C5,C6",4
HCC,2026-08-07,20.52,21.55,41.49,21.0,-2.29,-50.54,-4.78,-4.29,"C2,C3,C5,C6",4
JAYBARMARU,2026-08-07,139.32,146.65,207.0,146.65,-5.0,-32.7,-5.0,-13.24,"C1,C4,C8,C26",4
MAPMYINDIA,2026-08-07,1014.3,1070.7,2166.7,1041.1,-2.57,-53.19,-5.27,-14.16,"C2,C3,C5,C6",4
PNCINFRA,2026-08-07,224.38,239.76,338.8,237.62,-5.57,-33.77,-6.41,-8.83,"C1,C4,C8,C26",4
RATNAMANI,2026-08-07,2197.6,2370.6,3345.0,2348.0,-6.41,-34.3,-7.3,-6.84,"C1,C4,C8,C26",4
INDIASHLTR,2026-08-07,691.9,734.85,1011.75,714.55,-3.17,-31.61,-5.84,-4.76,"C1,C4,C8",3
JAYKAY,2026-08-07,148.85,156.42,219.7,154.4,-3.59,-32.25,-4.84,-11.06,"C1,C4,C8",3
